MESS_DATUM,WATER-LEVEL,DISCHARGE,  RS,RS1,RS2,RS3,RS7,RS14, RSF,FLOOD,PIVOT
2000-05-22,7.438428571428572,30.0,1.6,6.245592452907553,5.607302124567921,5.654796065038184,5.641600028422786,4.620740271190308,6.0,0,3795
2000-05-29,6.997571428571428,32.028571428571425,4.6,1.1842187983666184,0.6395898161525881,0.0,5.604724631356273,2.305018297225826,6.0,0,3802
2000-06-05,7.045285714285714,26.085714285714285,4.0,3.0666731060629444,0.0,0.0,0.0,0.0,6.0,0,3809
2000-06-12,5.870285714285714,20.52857142857143,0.0,0.0,0.0,2.4159886127691266,0.0,0.0,0.0,0,3816
2000-06-19,4.937142857142858,19.228571428571428,0.0,0.0,13.31095545170177,17.00673214234078,0.0,0.0,0.0,0,3823
2000-06-26,9.618714285714287,31.942857142857143,0.0,0.0,0.0,0.0,0.0,1.2342451502133156,0.0,0,3830
2000-07-03,6.8188571428571425,24.657142857142855,0.0,1.2252052981402275,6.170168577007773,1.461990654652886,3.5311581540006207,6.891772082636534,0.0,0,3837
2000-07-10,8.635285714285715,30.02857142857143,9.5,15.29302964144375,5.254789387608072,2.3162533696312737,3.11254572725301,0.0,6.0,0,3844
2000-07-17,12.895285714285714,42.4,0.0,0.0,0.7692019391523007,0.1172054366216779,18.809824592502647,29.812683111943574,0.0,0,3851
2000-07-24,11.562,36.957142857142856,33.1,24.146126152848264,3.11622825696616,0.8218121356598758,21.339771417425546,0.4094822575539103,6.0,0,3858
2000-07-31,16.402,50.9,0.0,0.5014952973712922,2.4754118396459384,15.7294072800933,5.321560472081279,0.5,0.0,0,3865
2000-08-07,9.29857142857143,31.957142857142856,0.5,0.0,0.0,0.0,0.3382611574501292,0.0,6.0,0,3872
2000-08-14,5.138285714285714,21.071428571428573,0.5,2.013515041928277,7.964823846068688,22.5342337007093,0.2336558641274033,0.0,6.0,0,3879
2000-08-21,11.81,39.75714285714286,0.0,0.0,0.0,0.0,0.0,2.5075293605060214,0.0,0,3886
2000-08-28,11.535142857142858,37.42857142857143,0.0,0.0,0.0,0.0,2.335973664578522,2.532875210955468,0.0,0,3893
2000-09-04,9.734142857142857,34.90114285714286,4.0,0.9718918550111012,15.659632101101597,0.0,0.8119300233373926,0.0,6.0,0,3900
